"","geneID","flL1L2-ERR1466827","flL1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","pL1L2-ERR1466836","Location","Description","InterPro","GO_term","UniProtKB","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"1002","SPAL_0000697675",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0002912","39S ribosomal protein L50, mitochondrial",NA,NA,"A0A0N5BM32","SSTP_0000665500",25,"",NA,"SVE_1302700",33.6957,"",NA
"1003","SPAL_0000697700",0,0,0,0,0.0334714401231308,0,0.0651528921641295,0,0.0818249211109658,0,"SPAL_contig0002912","Reverse transcriptase domain-containing protein","RT_dom, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0N5BM33","",NA,"",NA,"",NA,"",NA
"1004","SPAL_0000697800",0,0,0,0,0,0,0,0,0.736200955802142,0,"SPAL_contig0002912","Peptidase A2 domain-containing protein","Peptidase_A2_cat, Retropepsins, Peptidase_aspartic_dom_sf","aspartic-type endopeptidase activity, proteolysis, hydrolase activity","A0A0N5BM34","SSTP_0001282700",16.6667,"SRAE_X000199900 | WBGene00267577",48.2323,"SVE_1667500",65.404,"",NA
"1005","SPAL_0000697900",0,0.0134844878525771,0,0,0.0168360394421467,0,0,0,0,0,"SPAL_contig0002700","FoP_duplication domain-containing protein",NA,NA,"A0A0N5BM35","",NA,"",NA,"",NA,"",NA
"1006","SPAL_0000700233",0.0488986300048424,0.299431783395642,0,0,0.100602652469779,0.0276355778406885,0,0,0,0,"SPAL_contig0000094","",NA,NA,"A0A0N5BM60","",NA,"",NA,"",NA,"",NA
"1007","SPAL_0000700266",0,0.0579849616555905,0,0,0,0.0278856963973338,0.112766174055942,0.111398296319724,0.0410681486408006,0,"SPAL_contig0000094","COesterase domain-containing protein",NA,NA,"A0A0N5BM61","",NA,"",NA,"SVE_1991600",35.6322,"",NA
"1008","SPAL_0000700800",0,0.0540667170058907,0,0,0.0335922749191839,0,0,0,0,0,"SPAL_contig0002264","ANF_receptor domain-containing protein","ANF_lig-bd_rcpt, Peripla_BP_I","membrane","A0A0N5BM67","SSTP_0001143400",20.2532,"",NA,"",NA,"",NA
"1009","SPAL_0000701100",0,0.0542986481505149,0,0.0805466674134397,0,0,0,0.051728971254603,0.041151378372526,0,"SPAL_contig0001780","F-box domain-containing protein","F-box_dom, F-box-like_dom_sf","protein binding","A0A0N5BM70","",NA,"",NA,"",NA,"",NA
"1010","SPAL_0000701500",0,0,0,0,0.0338298081269362,0,0,0,0,0,"SPAL_contig0000432","F-box domain-containing protein","F-box_dom, F-box-like_dom_sf","protein binding","A0A0N5BM74","",NA,"",NA,"",NA,"",NA
"1011","SPAL_0000704500",0,0.0536863357092126,0,0,0,0,0,0,0,0,"SPAL_contig0003398","DUF5110 domain-containing protein",NA,NA,"A0A0N5BMA5","",NA,"",NA,"",NA,"",NA
"1012","SPAL_0000705000",0.0489388798372218,0.0544392803416372,0,0.0795030694445285,0,0.0277137566818299,0.0653244265981643,0.0255662651441792,0.122994201019517,0.0670635682095584,"SPAL_contig0000024","7TM_GPCR_Srx domain-containing protein",NA,"membrane","A0A0N5BMB0","SSTP_0000391300",37.5,"SRAE_2000045000 | WBGene00260644",36.7188,"",NA,"",NA
"1013","SPAL_0000710700",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0000563","JmjC domain-containing protein",NA,NA,"A0A0N5BMG7","",NA,"SRAE_X000225200 | WBGene00267833",16.318,"",NA,"",NA
"1014","SPAL_0000710800",0,0,0,0,0,0,0,0.0258472947008943,0.0823356412066326,0,"SPAL_contig0000563","",NA,NA,"A0A0N5BMG8","",NA,"",NA,"",NA,"",NA
"1015","SPAL_0000710900",0,0.0268432378818203,0,0,0,0,0,0,0,0,"SPAL_contig0000563","",NA,NA,"A0A0N5BMG9","",NA,"",NA,"",NA,"",NA
"1016","SPAL_0000711000",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0000563","CheW-like domain-containing protein",NA,NA,"A0A0N5BMH0","",NA,"",NA,"",NA,"",NA
"1017","SPAL_0000711100",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0000563","Structural protein",NA,NA,"A0A0N5BMH1","",NA,"",NA,"",NA,"",NA
"1018","SPAL_0000711600",0,0.0270092526351869,0,0,0.0336221068633702,0,0,0,0,0,"SPAL_contig0001915","Rep_fac-A_C domain-containing protein","NA-bd_OB-fold, Rep_factor-A_C",NA,"A0A0N5BMH6","",NA,"",NA,"",NA,"",NA
"1019","SPAL_0000711700",0,0,0.119517619128447,0.0539593523618902,0,0.0282047695390254,0,0,0.0410477516272166,0,"SPAL_contig0000482","THAP-type domain-containing protein",NA,NA,"A0A0N5BMH7","",NA,"",NA,"SVE_1277200",5.16605,"",NA
"1020","SPAL_0000711825",0,0,0,0,0,0,0,0,0.0408939875840543,0.0660743896997781,"SPAL_contig0000482","Astacin domain-containing protein","Peptidase_M12A, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0N5BMH9","",NA,"",NA,"",NA,"",NA
"1021","SPAL_0000712200",0,0,0,0.0270997133017399,0,0.0283239687520853,0,0.0261124483566278,0,0,"SPAL_contig0000441","Reverse transcriptase domain-containing protein",NA,NA,"A0A0N5BMI4","",NA,"",NA,"",NA,"",NA
"1022","SPAL_0000712333",0,0.0270597928859599,0,0,0,0,0,0.129041996586827,0,0,"SPAL_contig0000441","DUF4817 domain-containing protein","RNaseH_sf","nucleic acid binding","A0A0N5BMI6","",NA,"",NA,"SVE_0394600",20.5263,"",NA
"1023","SPAL_0000712366",0.04935109784077,0,0,0.0267330691749969,0,0,0.0652203217471557,0.0253621209149081,0,0,"SPAL_contig0000441","Transmembrane protein",NA,"membrane","A0A0N5BMI7","",NA,"",NA,"",NA,"",NA
"1024","SPAL_0000712400",0,0,0.193447128263605,0.332504742018331,0,0,0,0,0.300455396705115,0,"SPAL_contig0000441","Arg_repressor domain-containing protein",NA,NA,"A0A0N5BMI8","",NA,"",NA,"SVE_1410800",20,"",NA
"1025","SPAL_0000712700",0.0482634816610907,0,0,0,0,0.028004293132483,0,0,0.0726078525130133,0.0664297686487443,"SPAL_contig0002553","FLYWCH-type domain-containing protein",NA,NA,"A0A0N5BMJ1","",NA,"",NA,"SVE_2014600",29.7297,"",NA
"1026","SPAL_0000713200",0,0.100443173029571,0,0,0.0674657998090115,0,0.0648168547828477,0.0517096274396821,0,0,"SPAL_contig0001983","Integrase catalytic domain-containing protein","Integrase_cat-core, RNaseH-like_sf, RNaseH_sf","DNA integration, nucleic acid binding","A0A0N5BMJ3","SSTP_0000665500",45.3184,"",NA,"SVE_1778600",37.8277,"",NA
"1027","SPAL_0000714300",0.048108598555684,0.295928034564232,0.11891234548845,0.0539396907672852,0.101245237750148,0,0,0.129474481671175,0,0.0662948825812165,"SPAL_contig0000299","Metalloendopeptidase","Peptidase_M12A, Peptidase_Metallo, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis, zinc ion binding, hydrolase activity, metal ion binding, peptidase activity","A0A0N5BMK4","",NA,"",NA,"SVE_0813300",69.0411,"",NA
"1028","SPAL_0000718000",0,0,0,0,0.0338299151921976,0,0,0,0,0,"SPAL_contig0000962","DDE_Tnp_1_7 domain-containing protein",NA,"membrane","A0A0N5BMP1","",NA,"",NA,"",NA,"",NA
"1029","SPAL_0000718100",0,0,0,0,0.0338476238178869,0,0,0.0257672721981373,0.206372816389062,0,"SPAL_contig0000962","Venom protein",NA,NA,"A0A0N5BMP2","",NA,"",NA,"",NA,"",NA
"1030","SPAL_0000718575",0,0,0,0,0,0,0,0,0.122699784018806,0,"SPAL_contig0000338","Secreted protein",NA,NA,"A0A0N5BMP7","",NA,"",NA,"",NA,"",NA
"1031","SPAL_0000718600",0,0.103893551712707,0,0.0540102731035231,0,0,0.129524197216016,0.0259280855526943,0.0409560775660557,0,"SPAL_contig0000338","REPA_OB_2 domain-containing protein","NA-bd_OB-fold, REPA_OB_2",NA,"A0A0N5BMP8","SSTP_0000861300",8.15217,"",NA,"",NA,"R03H10.6 | WBGene00019858",12.2283
"1032","SPAL_0000718625",0,0.0536862893183183,0,0,0,0,0,0,0,0,"SPAL_contig0000338","",NA,NA,"A0A0N5BMP9","",NA,"",NA,"",NA,"",NA
"1033","SPAL_0000720400",0,0,0,0,0,0,0,0.0258311936167373,0.0411935254353594,0,"SPAL_contig0000565","DDE_Tnp_1_7 domain-containing protein","PGBD",NA,"A0A0N5BMR7","",NA,"",NA,"",NA,"",NA
"1034","SPAL_0000720600",0,0,0,0,0,0.0562558906192601,0.195300381184747,0.310554659974526,0.041066670735355,0,"SPAL_contig0000565","Nucleolar protein 16",NA,NA,"A0A0N5BMR9","SSTP_0000064900",13.3641,"",NA,"SVE_1661800",7.37327,"",NA
"1035","SPAL_0000720900",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0001274","",NA,NA,"A0A0N5BMS2","",NA,"",NA,"",NA,"",NA
"1036","SPAL_0000721100",0,0.0134216148948234,0,0,0,0,0,0,0,0,"SPAL_contig0000910","SWIB domain-containing protein",NA,NA,"A0A0N5BMS6","",NA,"",NA,"SVE_0292800",72.7273,"",NA
"1037","SPAL_0000721200",0,0.0137109508889245,0,0.0797704762074401,0,0,0,0,0,0,"SPAL_contig0000910","Ribonucleoside-diphosphate reductase",NA,NA,"A0A0N5BMS7","",NA,"",NA,"SVE_0292800",72.7273,"",NA
"1038","SPAL_0000721300",0,0,0,0.0271607951780375,0,0,0,0,0,0,"SPAL_contig0000910","Integrase_H2C2 domain-containing protein","Integrase_H2C2",NA,"A0A0N5BMS8","SSTP_0000943500",1.49254,"",NA,"SVE_1334000",32.8358,"",NA
"1039","SPAL_0000721400",0,0.0268800593260801,0.0396024517645635,0,0.0337251318033094,0,0.12925557328331,0.0258788933193587,0.163495375893724,0.331182529983395,"SPAL_contig0000675","","DUF1647",NA,"A0A0N5BMS9","SSTP_0000379800",69.6,"SRAE_2000522200 | WBGene00265480",68,"SVE_1076800",90.6667,"C16D9.5 | WBGene00015860",21.3333
"1040","SPAL_0000721675",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0002348","Transposase",NA,NA,"A0A0N5BMT2","",NA,"",NA,"",NA,"",NA
"1041","SPAL_0000724300",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0000959","RNase H domain-containing protein","RNaseH_domain, RNaseH-like_sf, RNaseH_sf","RNA-DNA hybrid ribonuclease activity, nucleic acid binding, RNA phosphodiester bond hydrolysis, endonucleolytic","A0A0N5BMW0","",NA,"SRAE_X000199700 | WBGene00267575",0,"SVE_0678000",0,"",NA
"1042","SPAL_0000724400",0,0,0.0397216812942245,0.0270037064445853,0,0,0,0,0,0,"SPAL_contig0000959","Yippee domain-containing protein",NA,NA,"A0A0N5BMW1","",NA,"",NA,"SVE_1333800",19.0058,"",NA
"1043","SPAL_0000724500",0,0.0536862707851468,0,0,0,0,0,0,0,0,"SPAL_contig0000959","MULE domain-containing protein",NA,NA,"A0A0N5BMW2","",NA,"",NA,"",NA,"",NA
"1044","SPAL_0000724600",0,0.0826670432294115,0.0401132728189112,0,0,0.0272138626375512,0,0,0,0,"SPAL_contig0001544","SLBB domain-containing protein",NA,"membrane","A0A0N5BMW3","",NA,"",NA,"",NA,"",NA
"1045","SPAL_0000725900",0.0483173419599121,6.57443511321205e-10,0,0.0806246477928683,0.0337336194395712,0,0.0648829289735034,0.180907151055643,0,0,"SPAL_contig0000208","Hexosyltransferase",NA,NA,"A0A0N5BMX6","",NA,"SRAE_2000510400 | WBGene00265358",34.1564,"SVE_1667400",56.7901,"",NA
"1046","SPAL_0000727000",0,0,0,0,0,0,0,0.0780493237543155,0,0,"SPAL_contig0000814","Annexin",NA,NA,"A0A0N5BMY9","",NA,"",NA,"SVE_0800400",47.2527,"",NA
"1047","SPAL_0000727200",0,0,0,0.0271562800848876,0.0338354924615346,0,0,0,0,0,"SPAL_contig0002843","5'-nucleotidase",NA,NA,"A0A0N5BMZ1","",NA,"",NA,"SVE_0883100",54.2169,"",NA
"1048","SPAL_0000727300",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0003927","Reverse transcriptase domain-containing protein",NA,NA,"A0A0N5BMZ2","",NA,"",NA,"SVE_1687400",37.0107,"",NA
"1049","SPAL_0000727900",0,0,0,0,0,0,0,0.0270871188573316,0,0.0671091210303149,"SPAL_contig0001384","Sulfate_transp domain-containing protein","SLC26A/SulP_fam, SLC26A/SulP_dom","membrane, transmembrane transport","A0A0N5BMZ8","",NA,"",NA,"",NA,"",NA
"1050","SPAL_0000728100",0.04856697986289,0.0270865302715414,0,0.0268980523743764,0.0338209038988924,0.0562624816819894,0,0.0258880998661334,0,0,"SPAL_contig0001240","HTH_Tnp_Tc3_2 domain-containing protein","Homeobox-like_sf, RNaseH_sf","nucleic acid binding","A0A0N5BN00","",NA,"",NA,"SVE_1276800",27.2727,"",NA
"1051","SPAL_0000730700",0,0.0685631795203575,0.10104588063178,0.0565881560868094,0.0168375243573056,0.0277268036631068,0.0327955503788725,0.0400932308641122,0.226485428386617,0,"SPAL_contig0003745","",NA,"membrane","A0A0N5BN27","",NA,"",NA,"",NA,"",NA
"1052","SPAL_0000732800",0,0.0553170114411869,0.040498980708251,0.0791466564165664,0.0333227199498054,0,0,0.0507005120227986,0.041026657141073,0.0669389951589193,"SPAL_contig0000001","Transposase",NA,NA,"A0A0N5BN49","SSTP_0001282700",13.6842,"",NA,"SVE_1665600",56.8421,"",NA
"1053","SPAL_0000761700",0,0.0539151233521517,0,0,0,0,0,0,0.122179178601209,0,"SPAL_contig0001204","DDE_Tnp_IS1595 domain-containing protein",NA,NA,"A0A0N5BNY8","",NA,"SRAE_0000058400 | WBGene00256330",23.4043,"",NA,"",NA
"1054","SPAL_0000761800",0,0,0,0,0,0,0,0,0.0408998824833104,0,"SPAL_contig0001204","Protein-tyrosine-phosphatase","Glyco_trans_14","glycosyltransferase activity, membrane, transferase activity, Golgi membrane","A0A0N5BNY9","",NA,"",NA,"",NA,"",NA
"1055","SPAL_0000762200",0,0,0,0,0,0,0,0.0260162531430035,0,0,"SPAL_contig0000690","Integrase catalytic domain-containing protein","Integrase_cat-core, RNaseH-like_sf, RNaseH_sf, Integrase_H2C2","DNA integration, nucleic acid binding","A0A0N5BNZ3","",NA,"",NA,"SVE_1418500",17.4658,"",NA
"1056","SPAL_0000762300",0,0.0425171934766817,0,0,0,0,0,0.0780933812500504,0.081633781788306,0,"SPAL_contig0000690","",NA,NA,"A0A0N5BNZ4","",NA,"",NA,"",NA,"",NA
"1057","SPAL_0000762400",0,0,0,0,0,0,0,0.0407728857546834,0,0,"SPAL_contig0000690","",NA,"membrane","A0A0N5BNZ5","",NA,"",NA,"",NA,"",NA
"1058","SPAL_0000762500",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0000690","Estradiol 17-beta-dehydrogenase 2","SDR_fam, NAD(P)-bd_dom_sf",NA,"A0A0N5BNZ6","SSTP_0000612000 | SSTP_0000612000",76.2626,"SRAE_1000066600 | WBGene00257263",77.7778,"SVE_0682900",88.8889,"drd-5 | WBGene00018885",30.8081
"1059","SPAL_0000762700",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0000690","Anti_prolifrtn domain-containing protein",NA,NA,"A0A0N5BNZ7","",NA,"",NA,"",NA,"",NA
"1060","SPAL_0000762800",0.0961139221377032,0.0534860226396816,0,0,0,0,0,0,0,0,"SPAL_contig0000690","AAA_11 domain-containing protein","P-loop_NTPase",NA,"A0A0N5BNZ8","",NA,"",NA,"",NA,"",NA
"1061","SPAL_0000762950",0,0.0542735552873685,0,0.0798797883601906,0.0673444103108966,0,0.13059620645991,0.0256866576876068,0,0.067004646782712,"SPAL_contig0000922","Spindle and centriole-associated protein 1",NA,NA,"A0A0N5BP00","",NA,"",NA,"",NA,"",NA
"1062","SPAL_0000763000",0,0.161972232976951,0,0.107353454472377,0.0337263586394622,0,0.0649431240592507,0.103292888069319,0.163881478652348,0.0665994114543355,"SPAL_contig0000922","YqaJ domain-containing protein",NA,NA,"A0A0N5BP01","SSTP_0000665400",24.2009,"SRAE_X000140100 | WBGene00266969",19.6347,"SVE_0114600",43.8356,"",NA
"1063","SPAL_0000763100",0,0.0268432379577305,0,0,0,0,0,0,0,0,"SPAL_contig0003038","Reverse transcriptase domain-containing protein","RT_dom, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0N5BP02","",NA,"",NA,"SVE_1152100",42.5806,"",NA
"1064","SPAL_0000763200",0,0,0,0,0,0,0,0,0.0537636344410379,0,"SPAL_contig0000636","Reverse transcriptase domain-containing protein",NA,NA,"A0A0N5BP03","",NA,"SRAE_0000052500 | WBGene00256271",67.5472,"SVE_0140500",14.717,"",NA
"1065","SPAL_0000763250",0,0.203703051745818,0,0.409123080744972,0.046814738291383,0.0559378241151477,0.0657463708969571,0.160761110602891,0,0,"SPAL_contig0000636","",NA,NA,"A0A0N5BP04","",NA,"",NA,"",NA,"",NA
"1066","SPAL_0000764400",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0002646","ZP domain-containing protein",NA,NA,"A0A0N5BP16","",NA,"",NA,"",NA,"",NA
"1067","SPAL_0000764500",0,0.0268432918084723,0,0,0,0,0,0,0,0,"SPAL_contig0002646","Reverse transcriptase domain-containing protein",NA,NA,"A0A0N5BP17","",NA,"",NA,"",NA,"",NA
"1068","SPAL_0000764600",0.192044650420483,0.15374252726541,0,0,0,0,0.190935038852213,0.228582477124713,0,0,"SPAL_contig0003672","Reverse transcriptase domain-containing protein","RT_dom, RT_RNaseH_2, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0N5BP18","",NA,"",NA,"",NA,"",NA
"1069","SPAL_0000766584",0,0.171631146362554,0.0405774245719511,0.027063850027184,0.0988529739986887,0.027693968573382,0.0646493825308447,0.151087909131035,0.0408008188473141,0.0659820739835607,"SPAL_scaffold0000080","",NA,NA,"A0A0N5BP39","",NA,"",NA,"",NA,"",NA
"1070","SPAL_0000766900",0,0,0,0.0543218351652618,0,0,0,0,0,0,"SPAL_contig0001860","",NA,NA,"A0A0N5BP43","",NA,"",NA,"",NA,"",NA
"1071","SPAL_0000767100",0.0481074931636559,0.139321941493524,0.0396385747032571,0.0189838670434689,0,0,0,0.0562943887102108,0,0,"SPAL_contig0003852","Reverse transcriptase domain-containing protein","RT_dom, RT_RNaseH_2, Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0N5BP45","",NA,"",NA,"",NA,"",NA
"1072","SPAL_0000767900",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0002332","SAM-dependent methyltransferase",NA,NA,"A0A0N5BP51","",NA,"",NA,"",NA,"",NA
"1073","SPAL_0000768200",0.0966787790577604,0.111455022316622,0.0798837321014175,0,0,0.0543217410826017,0,0,0.362992909354981,0,"SPAL_contig0003935","CUB domain-containing protein",NA,NA,"A0A0N5BP54","SSTP_0000303400",53.1646,"",NA,"SVE_1000972750",50.6329,"",NA
"1074","SPAL_0000769200",0.0480110284684862,0.140277346126518,0,0.0270750937813568,0.0744050006512801,0.104374270143478,0.130387220446943,0.0380281936163449,0.0455793779311101,0.314730546505835,"SPAL_contig0002928","Guanylate cyclase","Prot_kinase_dom, Ser-Thr/Tyr_kinase_cat_dom, ANF_lig-bd_rcpt, Kinase-like_dom_sf, Peripla_BP_I","protein kinase activity, protein phosphorylation, ATP binding, membrane, guanylate cyclase activity, cGMP biosynthetic process","A0A0N5BP64","",NA,"SRAE_X000000200 | WBGene00265556",37.2957,"SVE_0373100",76.3744,"gcy-14 | WBGene00001540",31.7979
"1075","SPAL_0000769475",0,0.0539690559876582,0,0,0.0673786026626078,0,0.194775400823956,0.103139762818642,0.0818827738808371,0,"SPAL_contig0000047","Ribosome assembly factor SBDS","NA-bd_OB-fold",NA,"A0A0N5BP67","",NA,"",NA,"",NA,"",NA
"1076","SPAL_0000769900",0,0.0539370950872236,0,0,0.236017238443283,0,0.194619894897509,0.46485795974248,0,0,"SPAL_contig0000047","",NA,"membrane","A0A0N5BP72","",NA,"",NA,"",NA,"",NA
"1077","SPAL_0000772750",0,0.0545962045534063,0,0.133454958343328,0,0.0558461130022962,0,0.0772358323119349,0.0824216952044273,0.0673764242714036,"SPAL_contig0000047","",NA,NA,"A0A0N5BPA1","SSTP_0000194300",52.8986,"SRAE_2000239900 | WBGene00262609",51.4493,"",NA,"",NA
"1078","SPAL_0000773900",0.0493199551052014,0,0,0.0265085345572011,0.0336540461755399,0,0.0656701333292766,0.0255545475043357,0,0,"SPAL_contig0000047","MutS_I domain-containing protein","DNA_mismatch_repair_MutS-lik_N, DNA_mismatch_repair_MutS_N","mismatch repair, mismatched DNA binding, ATP binding","A0A0N5BPB3","",NA,"",NA,"SVE_0453400",35.1852,"",NA
"1079","SPAL_0000774000",0,0.133453645863045,0,0.00524720445813812,0,0.195677419046476,0,0,0,0,"SPAL_contig0000601","FLYWCH-type domain-containing protein",NA,NA,"A0A0N5BPB4","",NA,"",NA,"",NA,"",NA
"1080","SPAL_0000774200",0.0968430202507282,0,0,0.0536149597672504,0,0,0,0.108253932011528,0.100358445300431,0.297139010574219,"SPAL_scaffold0000010","Craniofacial development protein 2-like","Endo/exonu/phosph_ase_sf",NA,"A0A0N5BPB6","",NA,"",NA,"",NA,"",NA
"1081","SPAL_0000791800",0.0247444189595481,0,0,0.0133946506371896,0,0.0280148063275845,0,0.0258443367777198,0,0,"SPAL_contig0000972","HTH_48 domain-containing protein","WH-like_DNA-bd_sf, WH_DNA-bd_sf, Mos1_HTH",NA,"A0A0N5B5Z8","",NA,"",NA,"SVE_2015500",25.9843,"",NA
"1082","SPAL_0000792200",0,0,0.0396196098564318,0,0,0,0,0,0.183462546825532,0,"SPAL_contig0003143","Metalloendopeptidase","Peptidase_M12A, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis, hydrolase activity, metal ion binding, peptidase activity","A0A0N5BPU8","",NA,"",NA,"SVE_0367700",49.5614,"",NA
"1083","SPAL_0000792300",0,0,0,0,0,0,0,0.0260163623430412,0,0,"SPAL_contig0001958","",NA,NA,NA,"",NA,"",NA,"",NA,"",NA
"1084","SPAL_0000792900",0,0,0,0,0,0,0,0.104065524357233,0,0,"SPAL_contig0003585","Rhomboid family intramembrane serine protease",NA,"membrane","A0A0N5BPV4","SSTP_0000262900",63.2653,"SRAE_X000072400 | WBGene00266284",59.1837,"SVE_0055200",87.7551,"",NA
"1085","SPAL_0000793000",0,0,0,0.0271608647470708,0,0,0,0,0,0,"SPAL_contig0003375","CCHC-type domain-containing protein",NA,NA,"A0A0N5BPV5","",NA,"",NA,"SVE_1851300",58.1818,"",NA
"1086","SPAL_0000793200",0,0.162432381469493,0.0799763312488333,0,0.134383332145715,0,0,0.102526047379537,0.163761167568099,0,"SPAL_contig0004349","CA domain-containing protein","Cadherin-like_dom, Cadherin-like_sf","homophilic cell adhesion via plasma membrane adhesion molecules, calcium ion binding, membrane","A0A0N5BPV7","",NA,"",NA,"",NA,"",NA
"1087","SPAL_0000793400",0.103197220782438,0.0671897346079729,0.0547515171832369,0,0,0,0.0715882988410634,0.103003307500943,0,0.146560657122,"SPAL_contig0002608","",NA,NA,"A0A0N5BPV9","",NA,"",NA,"",NA,"",NA
"1088","SPAL_0000793900",0.0485633752736208,0,0.0399234573326416,0.0266203968891887,0,0,0.155568268934103,0.0313649012574677,0,0,"SPAL_contig0000688","Glyco_trans_2-like domain-containing protein","DUF273, Nucleotide-diphossugar_trans",NA,"A0A0N5BPW4","SSTP_0001117200",65.4321,"SRAE_2000448800 | WBGene00264720",60.4938,"SVE_0761800",79.6296,"F25H2.7 | WBGene00009121",33.3333
"1089","SPAL_0000795000",0,0.148501983277849,0.0792545648046875,0,0,0.0282034190749072,0,0,0.0818156099056633,0,"SPAL_contig0001151","HTH CENPB-type domain-containing protein","DDE_SF_endonuclease_dom, HTH_CenpB_DNA-bd_dom, Homeobox-like_sf","nucleic acid binding","A0A0N5BPX4","SSTP_0000701100",30.1266,"",NA,"SVE_1121400",17.2152,"",NA
"1090","SPAL_0000796100",0,0.0542391607804622,0.120114640160863,0.0268282717287071,0.101390943547677,0.0280666540342581,0,0,0,0,"SPAL_contig0000253","Peptidase_M13 domain-containing protein","Peptidase_M13, Peptidase_M13_C, MetalloPept_cat_dom_sf","metalloendopeptidase activity, metallopeptidase activity, proteolysis","A0A0N5BPY5","",NA,"",NA,"SVE_1164300",47.541,"",NA
"1091","SPAL_0000796300",0.0478718208638683,0.0268463116998194,0,0,0,0,0,0,0,0,"SPAL_contig0003861","HTH La-type RNA-binding domain-containing protein",NA,NA,"A0A0N5BPY7","",NA,"",NA,"SVE_1671400",6,"",NA
"1092","SPAL_0000796400",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0001611","RNase H domain-containing protein","RNaseH_domain, RNaseH-like_sf, RNaseH_sf","RNA-DNA hybrid ribonuclease activity, nucleic acid binding, RNA phosphodiester bond hydrolysis, endonucleolytic","A0A0N5BPY8","",NA,"",NA,"SVE_0673200",21.3953,"",NA
"1093","SPAL_0000796700",0,0.055511780480114,0,0.0651249561539457,0,0.0282657511987579,0,0.0611609395907685,0.201747335252923,0,"SPAL_contig0000884","Endo/exonuclease/phosphatase domain-containing protein","Endo/exonu/phosph_ase_sf",NA,"A0A0N5BPZ2","",NA,"",NA,"SVE_1411000",13.0178,"",NA
"1094","SPAL_0000796900",0.0480633258029925,0,0.0792294774151013,0.0357308018751728,0,0.0282602914850212,0.0806794472977348,0.0594929045324876,0.0669201391820799,0,"SPAL_contig0000884","Reverse transcriptase domain-containing protein","RT_dom, DNA/RNA_pol_sf",NA,"A0A0N5BPZ4","",NA,"",NA,"",NA,"",NA
"1095","SPAL_0000797000",0,0.0545514995831914,0,0,0,0,0,0.025604962035228,0,0,"SPAL_contig0000884","RT_RNaseH_2 domain-containing protein","Rev_trsase/Diguanyl_cyclase, DNA/RNA_pol_sf",NA,"A0A0N5BPZ5","SSTP_0000844900",0,"",NA,"SVE_0725000",83.4646,"",NA
"1096","SPAL_0000797100",0,0.0539831871984102,0.159361104484497,0,0.0336754280796457,0,0,0.0515312284973282,0,0,"SPAL_contig0000884","","DNA/RNA_pol_sf",NA,"A0A0N5BPZ6","",NA,"",NA,"SVE_0764700",23.8579,"",NA
"1097","SPAL_0000797200",0,0,0,0.0303750706580294,0,0,0,0,0.0459156780362367,0,"SPAL_contig0002532","HTH CENPB-type domain-containing protein","DDE_SF_endonuclease_dom, HTH_CenpB_DNA-bd_dom, HTH_Psq, Homeobox-like_sf","nucleic acid binding, DNA binding, nucleus","A0A0N5BPZ7","",NA,"",NA,"",NA,"",NA
"1098","SPAL_0000798800",0.0487088988391438,0.0270816226227985,0.0800136912758264,0.0265830810507123,0.100828409795481,0.0278118236454439,0.0651650292413063,0.0256426480138884,0.245734703472887,0.0668751188203833,"SPAL_contig0000225","SCP domain-containing protein",NA,NA,"A0A0N5BQ14","",NA,"",NA,"SVE_0356300",42.2819,"",NA
"1099","SPAL_0000799100",0,0,0,0,0,0,0,0,0,0,"SPAL_contig0002720","SH3b domain-containing protein",NA,NA,"A0A0N5BQ17","",NA,"",NA,"SVE_1251000",53.8462,"",NA
"1100","SPAL_0000799200",0,0.0268431405810558,0,0,0,0,0,0,0,0,"SPAL_contig0002720","SH3b domain-containing protein",NA,NA,"A0A0N5BQ18","",NA,"",NA,"SVE_1251000",53.1469,"",NA
